NPRI Number	Facility Name	Company Name	Province	City	Address	Postal Code	Rural Address	NAICS Name	NAICS Data Link	2011 NOx Emissions (t)	2011 SOx Emissions (t)	2011 VOC Emissions (t)	2011 PM2.5 Emissions (t)	2011 PM10 Emissions (t)	2011 TPM Emissions (t)	2011 NH3 Emissions (t)	2011 CO Emissions (t)	NPRI Data Link 	NAICS2	NAICS3	NAICS4	NAICS6	Latitude	Longitude
0000004618	A&M Surftech Ltd.	A&M Surftech Ltd.	Ontario	Mississauga	2380 Anson Drive	L5S1G2	0	"Coating, Engraving & Heat Treating Activities"	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=332810	0.03	0.01	0.07	0.02	0.07	0.09	-99.00	1.02	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000004618&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	33	332	3328	332810	43.69480000	-79.65970000
0000000276	Dj Galvanizing	Dj Galvanizing Corp.	Ontario	Windsor	300 Sprucewood Avenue	N9C3Y6	0	"Coating, Engraving & Heat Treating Activities"	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=332810	54.62	0.33	-99.00	-99.00	-99.00	1.19	-99.00	45.84	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000276&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	33	332	3328	332810	42.26050000	-83.10020000
0000003893	Oshawa Car Assembly Plant	General Motors of Canada Limited	Ontario	Oshawa	700 Park Road South	L1J1N3	0	Automobile & Light-Duty Motor Vehicle Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=336110	207.15	354.31	548.84	34.10	103.20	144.74	-99.00	109.56	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003893&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	33	336	3361	336110	43.87540000	-78.86900000
0000003890	Flextile Ltd.	Flextile Ltd.	Ontario	Toronto	121 30th Street	M8W3C1	0	All Other Miscellaneous Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=339990	1.10	0.01	0.06	-99.00	-99.00	-99.00	-99.00	0.90	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003890&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	33	339	3399	339990	43.60070000	-79.53200000
0000005615	Belleville	The Procter & Gamble Company	Ontario	Belleville	355 University Avenue	K8N5E9	0	All Other Miscellaneous Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=339990	14.46	0.44	27.27	23.22	34.02	36.15	-99.00	8.44	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005615&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	33	339	3399	339990	44.19880000	-77.36360000
0000011343	Bitumar Hamilton	Bitumar Inc.	Ontario	Hamilton	400 Eastport Boulevard	L8H7S4	0	All Other Miscellaneous Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=339990	3.60	17.90	-99.00	-99.00	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000011343&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	33	339	3399	339990	43.27570000	-79.78340000
0000003147	Chalk River Laboratories	Atomic Energy of Canada Limited	Ontario	Chalk River	1 Plant Road	K0J1J0	0	"All Other Prof., Scientific & Tech. Services"	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=541990	62.31	242.46	-99.00	10.60	16.19	19.02	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003147&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	54	541	5419	541990	46.05540000	-77.36280000
0000010260	Brampton Facility	Stericycle, Ulc	Ontario	Brampton	95 Deerhurst Drive	L6T5R7	0	Waste Treatment & Disposal	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210	3.60	0.04	0.11	0.04	0.04	0.04	-99.00	1.60	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000010260&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	56	562	5622	562210	43.74360000	-79.66550000
0000010298	City of Cornwall Landfill Site	Corporation of the City of Cornwall	Ontario	Cornwall	2590 Cornwall Centre Road	K6K1M2	0	Waste Treatment & Disposal	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210	0.68	0.23	5.78	0.28	0.29	0.29	-99.00	12.53	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000010298&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	56	562	5622	562210	45.03430000	-74.80710000
0000011895	Dufferin Organics Processing Facility	City of Toronto	Ontario	Toronto	35 Vanley Crescent	M3J2B7	0	Waste Treatment & Disposal	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210	2.78	0.30	0.03	2.75	2.75	2.75	-99.00	0.58	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000011895&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	56	562	5622	562210	43.76210000	-79.47150000
0000002537	Clean Harbors Canada, Inc	Clean Harbors Canada, Inc.	Ontario	Corunna	4090 Telfer Road North	N0N1G0	0	Waste Treatment & Disposal	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210	25.46	257.15	27.67	1.61	2.28	2.78	-99.00	31.01	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002537&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	56	562	5622	562210	42.88040000	-82.29710000
0000004768	Algonquin Power Energy From Waste Inc.	Algonquin Power Energy From Waste Inc.	Ontario	Brampton	7656 Bramalea Road	L6T5M5	0	Waste Treatment & Disposal	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210	183.70	46.96	-99.00	0.54	1.08	2.16	-99.00	6.83	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000004768&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	56	562	5622	562210	43.69700000	-79.68260000
0000004875	Cavendish Farms	Cavendish Farms Corporation	Prince Edward Island	New Annan	0 - 25532 Main #2 Highway	C1N4J9	0	Frozen Food Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311410	134.50	621.70	0.74	25.20	38.60	66.30	6.12	14.50	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000004875&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3114	311410	46.42220000	-63.67900000
0000005000	Mccain Foods (Canada) - Pei	Mccain Foods Canada Ltd.	Prince Edward Island	Borden-Carleton	23266 Tch Highway	C0B1X0	0	All Other Food Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311990	29.90	112.00	-99.00	5.70	7.20	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005000&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3119	311990	46.26260000	-63.64860000
0000005015	Energy From Waste Plant	PEI Energy Systems	Prince Edward Island	Charlottetown	40 Riverside Drive	C1A9M2	0	Waste Treatment & Disposal	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210	111.97	43.40	-99.00	10.62	22.47	29.79	-99.00	33.31	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005015&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	56	562	5622	562210	46.25170000	-63.10787000
0000008008	Upei Boiler	PEI Energy Systems	Prince Edward Island	Charlottetown	550 University Avenue	C1A4P3	0	Steam & Air-Conditioning Supply	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221330	2.01	12.73	-99.00	0.40	0.61	0.71	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000008008&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2213	221330	46.25750000	-63.13750000
0000004268	Charlottetown Thermal Generating Station	Maritime Electric Co. Ltd.	Prince Edward Island	Charlottetown	50 Cumberland Street	C1A5B9	0	Fossil-Fuel Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112	26.84	65.63	-99.00	2.28	3.12	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000004268&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221112	46.23830000	-63.11820000
0000005459	Mines Wabush - Sept-Iles	Mines Wabush	Quebec	Sept-Îles	1505 Chemin de la Pointe Noire	G4R4L4	0	Iron Ore Mining	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212210	1541.96	2651.35	-99.00	140.37	376.99	678.58	-99.00	2180.23	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005459&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	212	2122	212210	50.16160000	-66.48380000
0000006217	Mine de Mont-Wright	ArcelorMittal Mines Canada	Quebec	Fermont	1 Chemin de la Mine	G0G1J0	0	Iron Ore Mining	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212210	321.13	257.72	-99.00	33.52	116.55	208.66	-99.00	1163.61	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006217&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	212	2122	212210	52.76430000	-67.31970000
0000008783	Mine du Lac Bloom	Sec Mine de Fer du Lac Bloom	Quebec	Fermont	880 Route 389	G0G1J0	0	Iron Ore Mining	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212210	125.34	44.60	-99.00	14.78	44.61	100.78	-99.00	459.32	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000008783&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	212	2122	212210	52.83830000	-67.27610000
0000002000	Usine de Bouletage de Port-Cartier	ArcelorMittal Mines Canada	Quebec	Port-Cartier	186 Portage des Mousses	G5B2H3	0	Iron Ore Mining	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212210	6948.88	4303.87	16.75	233.49	416.94	770.40	-99.00	12800.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002000&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	212	2122	212210	50.03340000	-66.79100000
0000025188	Mine Canadian Malartic	Corporation Minière Osisko	Quebec	Malartic	100 Chemin du Lac Mourier	J0Y 1Z0	0	Gold & Silver Ore Mining	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212220	178.07	12.45	-99.00	27.67	61.95	121.89	-99.00	55.05	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000025188&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	212	2122	212220	48.12450700	-78.12927200
0000000099	Division Laronde	Les Mines Agnico-Eagle	Quebec	Rouyn-Noranda	10200 Route de Preissac	J0Y1C0	0	Gold & Silver Ore Mining	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212220	395.11	88.67	-99.00	-99.00	-99.00	-99.00	-99.00	32.97	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000099&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	212	2122	212220	48.23750000	-78.39580000
0000006130	Centrale de Cap-aux Meules	Hydro-Québec	Quebec	Cap-aux-Meules, Îles-de-la-Madeleine	1034 Chemin de la Vernière	G4T1R3	0	Fossil-Fuel Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112	4631.58	1423.17	28.42	42.92	61.94	64.76	-99.00	453.70	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006130&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221112	47.37090000	-61.88280000
0000001443	Centrale de Tracy	Hydro-Québec	Quebec	Tracy	12125 Boulevard Marie-Victorin	J3P5N3	0	Fossil-Fuel Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112	-99.00	78.59	-99.00	14.11	19.36	27.23	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000001443&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221112	45.99720000	-73.17220000
0000006237	Usine de Cogénération de Chapais	Chapais Énergie	Quebec	Chapais	140 de la Cogénération	G0W1H0	0	Other Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221119	423.90	48.20	32.80	17.40	34.80	87.10	-99.00	576.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006237&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221119	49.77090000	-74.85620000
0000008642	Centrale de Cogénération À la Biomasse	Kruger Énergie Bromptonville S.E.C.	Quebec	Sherbrooke	220 Route de Windsor	J1C0E6	0	Other Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221119	528.17	72.88	9.77	17.89	19.45	19.45	-99.00	45.02	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000008642&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221119	45.48080000	-71.95190000
0000005528	Centre d'Épuration Rive-Sud	Ville de Longueuil	Quebec	Longueuil	2999 Charron	J4G1R6	0	Sewage Treatment Facilities	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221320	-99.00	113.20	-99.00	-99.00	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005528&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2213	221320	45.58370000	-73.48620000
0000005477	Mont-Laurier	Saputo Produits Laitiers Canada S.E.N.C.	Quebec	Mont Laurier	1485 Paquette	J8L1M8	0	Dairy Product (except Frozen & Fluid) Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311515	-99.00	23.68	-99.00	0.99	2.47	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005477&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3115	311515	46.55170000	-75.46300000
0000005487	Laurenco	Rothsay	Quebec	Sainte-Catherine	605 1 Ere Avenue	J0L1E0	0	Rendering & Meat Processing from Carcasses	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311614	9.90	0.02	19.19	0.07	0.07	0.19	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005487&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3116	311614	45.40600000	-73.58710000
0000008594	Sanimax Lom	SANIMAX lom	Quebec	Montréal	9900 6e Rue	H1C1G2	0	Rendering & Meat Processing from Carcasses	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311614	26.00	0.15	-99.00	0.49	0.49	0.49	-99.00	21.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000008594&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3116	311614	45.65140000	-73.55990000
0000008596	Sanimax Aci	SANIMAX aci	Quebec	Lévis	2001 de la Rotonde	G6X3R4	0	Rendering & Meat Processing from Carcasses	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311614	18.00	0.17	1.00	0.35	0.35	0.35	-99.00	15.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000008596&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3116	311614	46.70440000	-71.27220000
0000001639	Brasserie de Montréal	Molson Canada 2005	Quebec	Montréal	1555 Notre-Dame	H2L2R5	0	Breweries	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=312120	48.49	1.11	59.40	0.35	0.36	42.26	-99.00	14.12	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000001639&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	312	3121	312120	45.51870000	-73.54800000
0000006270	Groupe Lebel(2004)inc.	Groupe Lebel (2004) Inc.	Quebec	Price	1 Mitis	G0J1Z0	0	Sawmills (except Shingle & Shake Mills)	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=321111	0.26	0.47	4.17	3.23	5.37	6.02	-99.00	11.29	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006270&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	321	3211	321111	48.59580000	-68.12200000
0000006224	Eacom Timber Corp - Scierie de Matagami	Eacom Timber Corporation	Quebec	Matagami	2000 Route Parc Industriel Nord-Est	J0Y2A0	0	Sawmills (except Shingle & Shake Mills)	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=321111	-99.00	22.80	14.30	3.30	5.90	21.90	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006224&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	321	3211	321111	49.72870000	-77.69780000
0000005575	Lvl Global Inc	Lvl Global Inc	Quebec	Ville-Marie	48 Rue Boivin	J9V1B6	0	Structural Wood Product Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=321215	6.65	0.05	3.81	2.48	4.93	18.21	-99.00	53.16	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005575&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	321	3212	321215	47.32830000	-79.42940000
0000005526	Tafisa Canada	Tafisa Canada Inc.	Quebec	Lac-Mégantic	4660 Villeneuve	G6B2C3	0	Particle Board & Fibreboard Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=321216	37.62	19.32	798.45	189.08	215.46	217.30	2.87	179.46	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005526&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	321	3212	321216	45.58460000	-70.86730000
0000004060	Division Val-D'Or	Uniboard Canada Inc	Quebec	Val-D'Or	2700 Boulevard Industriel	J9P5G6	0	Particle Board & Fibreboard Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=321216	124.65	23.43	77.20	198.00	236.00	397.00	-99.00	980.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000004060&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	321	3212	321216	48.11570000	-77.78000000
0000008721	Lebel Vallée des Lacs	Groupe Lebel 2004 Inc.	Quebec	Squatec	4 Saint-Marc	G0L 4H0	0	All Other Misc. Wood Product Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=321999	-99.00	0.10	0.01	0.10	0.10	0.10	-99.00	0.24	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000008721&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	321	3219	321999	47.88080000	-68.72430000
0000002948	Site de Témiscaming	Tembec	Quebec	Témiscaming	33 Chemin Kipawa	J0Z3R0	0	Chemical Pulp Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112	879.70	1341.78	540.30	76.28	111.64	810.21	88.02	801.62	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002948&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322112	46.71110000	-79.09670000
0000003242	Fibrek Senc	Fibrek S.E.N.C.	Quebec	St-Félicien	4000 Chemin St-Eusebe	G8K2R6	0	Chemical Pulp Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112	879.91	77.96	117.60	379.34	505.13	-99.00	52.75	22040.60	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003242&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322112	48.66670000	-72.45830000
